Id Sankce,ID kontroly,Vyse pokuty,Zakon
58397,311208160024701,2000,zak. 64/1986
58398,271208280305201,1000,zak. 64/1986
58399,271208270019601,1000,zak. 634/1992
58400,301208290702801,1000,zak. 634/1992
58401,101206050019801,4000,zak. 634/1992
58402,311208170024701,1000,zak. 64/1986
58403,401208210551201,2000,zak. 22/1997
58404,301206280802201,3000,zak. 634/1992
58405,311208150605702,1000,zak. 634/1992
58406,221208270018602,500,zak. 64/1986
58407,401208220550302,1000,zak. 634/1992
58408,101202190904701,15000,zak. 552/1991
58409,311208230605701,3000,zak. 634/1992
58410,311208240605701,1000,zak. 64/1986
58411,271208210308701,1000,zak. 634/1992
58412,401208230550301,2000,zak. 634/1992
58413,101201060912703,20000,zak. 634/1992
58414,271208270308702,500,zak. 634/1992
58415,221208309015402,2000,zak. 634/1992
58416,401208240557601,1000,zak. 634/1992
58417,401208240602502,2000,zak. 634/1992
58418,221208290020802,500,zak. 64/1986
58419,401208210602502,1000,zak. 634/1992
58420,401208220602502,1000,zak. 634/1992
58421,101201090902001,100000,zak. 634/1992
58422,101207258701101,1000,zak. 22/1997
58423,101208088701101,1000,zak. 64/1986
58424,101208098701101,1000,zak. 64/1986
58425,211208280104401,1000,zak. 64/1986
58426,401208300013002,1000,zak. 64/1986
58427,401208280013001,1500,zak. 64/1986
58428,401208300550301,1000,zak. 634/1992
58429,301208289808902,1000,zak. 634/1992
58430,401208300602501,1000,zak. 64/1986
58431,271208140504901,1000,zak. 634/1992
58432,311208260550601,1000,zak. 64/1986
58433,401208290557101,1000,zak. 634/1992
58434,221208270203302,500,zak. 64/1986
58435,221208290250201,500,zak. 64/1986
58436,221208270251801,1000,zak. 64/1986
58437,401208280557102,1000,zak. 634/1992
58438,221208230251801,500,zak. 64/1986
58440,221208300251302,1000,zak. 64/1986
58441,221208250251301,1000,zak. 64/1986
58442,401208170013002,1000,zak. 634/1992
58443,211207120150703,5000,zak. 634/1992
58444,211206210151201,10000,zak. 634/1992
58445,211206290151201,2000,zak. 634/1992
58446,221208230251302,1000,zak. 64/1986
58447,271208210016801,500,zak. 634/1992
58448,221208250252201,1000,zak. 64/1986
58449,221208230252602,500,zak. 64/1986
58450,311208300602001,1000,zak. 64/1986
58451,221208270251402,500,zak. 64/1986
58452,221208260020702,1000,zak. 634/1992
58453,221208300250201,1000,zak. 634/1992
58455,221208300251301,1000,zak. 634/1992
58456,401208220030301,1000,zak. 64/1986
58457,221208270251302,2000,zak. 634/1992
58458,221208240251301,2000,zak. 634/1992
58459,211206130152001,8000,zak. 634/1992
58460,271204020504501,60000,zak. 311/2006
58461,211205240006701,2000,zak. 634/1992
58462,211207200010301,2000,zak. 102/2001
58463,271205310504201,5000,zak. 634/1992
58464,211207040010301,25000,zak. 102/2001
58465,211207110154202,2000,zak. 64/1986
58466,271207250305002,2000,zak. 634/1992
58467,271208060305002,3000,zak. 634/1992
58468,101201240014902,4000,zak. 634/1992
58469,271205310504901,5000,zak. 634/1992
58470,221208270252201,1000,zak. 634/1992
58472,221208250252202,2000,zak. 634/1992
58473,301209030800101,1000,zak. 634/1992
58474,401208210555601,2000,zak. 22/1997
58475,221208240252201,1000,zak. 634/1992
58476,401208300555602,1000,zak. 22/1997
58477,221208270254501,1000,zak. 22/1997
58478,221208280253402,1000,zak. 634/1992
58479,221208300253401,1000,zak. 634/1992
58480,271208270021001,1000,zak. 634/1992
58481,221208300252601,1000,zak. 634/1992
58482,221208230252802,1000,zak. 22/1997
58483,221208240252801,1000,zak. 22/1997
58484,311208300604701,1000,zak. 634/1992
58485,101201190152801,5000,zak. 634/1992
58486,101203290023002,4000,zak. 64/1986
58487,311208280604301,1000,zak. 634/1992
58488,221208260016902,500,zak. 64/1986
58489,101206110907101,10000,zak. 634/1992
58491,101202270019803,65000,zak. 634/1992
58493,101209030912101,1000,zak. 634/1992
58494,311208280604501,1000,zak. 634/1992
58495,101209038704501,1000,zak. 64/1986
58496,221204180020701,10000,zak. 634/1992
58497,221205170251102,5000,zak. 634/1992
58499,101209030912701,1000,zak. 634/1992
58506,221203090203501,2000,zak. 634/1992
58507,221203120025001,5000,zak. 634/1992
58508,221203120203701,5000,zak. 634/1992
58509,221205170250502,15000,zak. 634/1992
58510,221205050020801,10000,zak. 634/1992
58511,221208030203302,1000,zak. 634/1992
58512,221206010018602,2000,zak. 634/1992
58513,221208230251401,500,zak. 64/1986
58514,311208030605101,1000,zak. 634/1992
58515,211209030103801,1000,zak. 64/1986
58516,221208230251402,500,zak. 64/1986
58517,221208230250201,1000,zak. 634/1992
58518,221208230250202,1000,zak. 634/1992
58519,311208220605101,1000,zak. 634/1992
58520,221208230250501,1000,zak. 634/1992
58521,221208230254502,500,zak. 64/1986
58522,221208230254501,1000,zak. 634/1992
58523,221208230253802,1000,zak. 634/1992
58524,221208230253801,500,zak. 64/1986
58525,221208290251301,1000,zak. 634/1992
58526,101111259907701,2500,zak. 64/1986
58527,101206110052802,10000,zak. 353/2003
58528,221208290253601,1000,zak. 634/1992
58529,251206260331502,1000,zak. 634/1992
58530,251207260024302,2000,zak. 634/1992
58531,251208160009801,5000,zak. 552/1991
58532,251207170008901,4000,zak. 634/1992
58533,251207260009801,1000,zak. 634/1992
58534,251207160024301,1000,zak. 634/1992
58535,221208290252601,1000,zak. 634/1992
58536,251208030054701,4000,zak. 634/1992
58537,251208090009801,2000,zak. 634/1992
58538,221208290253401,1000,zak. 634/1992
58539,221208290251302,1000,zak. 634/1992
58540,221208290253402,1000,zak. 634/1992
58541,311208300605101,500,zak. 64/1986
58542,101201160009501,5000,zak. 634/1992
58543,101201030911202,4000,zak. 634/1992
58544,271208270501801,500,zak. 64/1986
58545,221205050028701,20000,zak. 634/1992
58546,221203020020701,10000,zak. 634/1992
58547,221203270020701,5000,zak. 634/1992
58548,221204020251302,2000,zak. 634/1992
58549,221204100250501,3000,zak. 22/1997
58550,221204240203501,3000,zak. 64/1986
58551,221205120018603,1000,zak. 634/1992
58552,221205030251101,20000,zak. 634/1992
58554,241209010405302,1000,zak. 64/1986
58556,241207260405401,1000,zak. 634/1992
58557,221205030251302,3000,zak. 634/1992
58558,241206260405401,1500,zak. 634/1992
58559,211209040105901,500,zak. 64/1986
58560,211209040105902,500,zak. 64/1986
58561,241207110405301,1000,zak. 634/1992
58562,221205160251101,20000,zak. 634/1992
58563,221204121000101,5000,zak. 64/1986
58564,221205300203302,2000,zak. 634/1992
58565,211203220104901,4000,zak. 634/1992
58566,301209040014301,2000,zak. 634/1992
58567,221208100020201,1000,zak. 634/1992
58568,101201160014902,5000,zak. 634/1992
58569,301209030702101,1000,zak. 634/1992
58570,101206120019801,20000,zak. 64/1986
58571,301209040702101,1000,zak. 634/1992
58572,101112080019802,500,zak. 634/1992
58573,241204230405301,5000,zak. 634/1992
58574,241206270405301,10000,zak. 634/1992
58575,241207020405301,6000,zak. 634/1992
58576,241111220401102,2000,zak. 634/1992
58577,101201120015701,10000,zak. 634/1992
58579,211106070105304,30000,zak. 64/1986
58580,211207110154202,3000,zak. 634/1992
58581,211207200027301,2000,zak. 64/1986
58582,211205290150701,4000,zak. 634/1992
58583,211207270015101,3000,zak. 634/1992
58584,311208160605701,1000,zak. 64/1986
58585,311208230605101,1000,zak. 634/1992
58586,271205040309201,2000,zak. 634/1992
58587,271205110024601,5000,zak. 634/1992
58588,271205090309202,1000,zak. 634/1992
58589,271205110005101,2000,zak. 634/1992
58590,271205140306801,1000,zak. 64/1986
58591,301209030701801,1000,zak. 634/1992
58592,271204120024101,6000,zak. 145/2010
58594,101208159021302,1000,zak. 634/1992
58595,101208159021302,1000,zak. 22/1997
58596,101208280009403,1000,zak. 22/1997
58597,211209050103801,1000,zak. 634/1992
58598,241208280405302,1000,zak. 634/1992
58600,301207240800101,5000,zak. 634/1992
58601,211209020104003,1000,zak. 64/1986
58602,301208060013801,2000,zak. 634/1992
58603,301208230804001,1000,zak. 634/1992
58608,301208070809201,170000,zak. 634/1992
58609,301206120012301,20000,zak. 634/1992
58610,301208080009001,2000,zak. 634/1992
58611,301208170702101,1500,zak. 634/1992
58612,301208210807101,2000,zak. 634/1992
58613,301208070022001,5000,zak. 634/1992
58614,301207310703201,3000,zak. 634/1992
58616,271209050305001,1000,zak. 634/1992
58618,301208130800101,2000,zak. 634/1992
58619,301208060013802,3000,zak. 634/1992
58620,271209040005101,500,zak. 634/1992
58621,211209030104001,1000,zak. 634/1992
58622,211209010104001,1000,zak. 634/1992
58623,251209040301601,500,zak. 102/2001
58624,251209040301601,500,zak. 634/1992
58625,251209050015201,1000,zak. 634/1992
58626,271209040024102,500,zak. 64/1986
58627,241208230400601,500,zak. 634/1992
58628,271209050019602,1000,zak. 634/1992
58629,311208260550603,2000,zak. 634/1992
58630,101201300911901,5000,zak. 634/1992
58631,271209040018503,500,zak. 64/1986
58632,101201090052702,10000,zak. 634/1992
58633,101203300019801,100000,zak. 634/1992
58638,241207100405301,9000,zak. 634/1992
58639,241205290405302,10000,zak. 634/1992
58640,241206280401401,15000,zak. 634/1992
58641,301209030009001,1000,zak. 64/1986
58642,301209040009001,1000,zak. 634/1992
58643,211208170154201,2000,zak. 634/1992
58644,211209030154202,1000,zak. 634/1992
58645,221209010018601,1000,zak. 634/1992
58646,221209010203303,1000,zak. 634/1992
58647,211209030103501,500,zak. 64/1986
58648,101209040052601,3000,zak. 634/1992
58649,211209040103501,1000,zak. 64/1986
58650,221209030023901,2000,zak. 634/1992
58651,271209060305001,1000,zak. 22/1997
58652,221209040025005,1000,zak. 634/1992
58653,211209050104901,1000,zak. 634/1992
58654,211207120104901,1000,zak. 634/1992
58655,221209040203702,1000,zak. 634/1992
58656,271209050024601,1000,zak. 64/1986
58657,301207030700401,2500,zak. 477/2001
58658,301207260013801,5000,zak. 634/1992
58659,271209050506701,1000,zak. 634/1992
58660,241209030027901,1000,zak. 64/1986
58661,241209040027901,1000,zak. 102/2001
58662,401207190557601,3000,zak. 477/2001
58664,241209050027902,1000,zak. 634/1992
58665,401209040557101,2000,zak. 634/1992
58666,401206130557602,10000,zak. 634/1992
58667,401206130557602,5000,zak. 477/2001
58672,241208270027902,1000,zak. 634/1992
58673,301209030807101,1000,zak. 634/1992
58674,271209050506201,1000,zak. 634/1992
58675,101209030910901,1000,zak. 634/1992
58676,101209060952804,1000,zak. 634/1992
58677,241208230400902,3000,zak. 634/1992
58678,241209030400902,1000,zak. 102/2001
58679,241209040400901,1000,zak. 102/2001
58680,271204240506501,50000,zak. 634/1992
58681,271206140504901,1000,zak. 22/1997
58682,271208140305001,7000,zak. 634/1992
58683,271208070305001,10000,zak. 634/1992
58684,271205240307201,3000,zak. 22/1997
58685,271206180305001,1000,zak. 634/1992
58686,271204230504901,3000,zak. 22/1997
58687,241208220405402,1000,zak. 634/1992
58688,101201240009501,4000,zak. 634/1992
58690,241209010400902,1000,zak. 634/1992
58691,101208280912101,1000,zak. 634/1992
58692,211208300009901,2500,zak. 634/1992
58693,211208230009902,2000,zak. 634/1992
58694,401209030557101,2000,zak. 634/1992
58695,211209060105301,3000,zak. 634/1992
58696,211209040153501,1000,zak. 634/1992
58697,211209030153501,1000,zak. 634/1992
58698,211209020153502,1000,zak. 634/1992
58699,301209050702101,1000,zak. 634/1992
58700,301209060702101,1000,zak. 634/1992
58701,211209040104102,1000,zak. 634/1992
58702,301209070022201,2000,zak. 634/1992
58703,301209070702101,1000,zak. 64/1986
58704,211209010153502,1000,zak. 634/1992
58705,211209060103801,1000,zak. 634/1992
58706,211209020104101,1000,zak. 634/1992
58707,211209030009901,1500,zak. 634/1992
58708,211209010153501,1000,zak. 634/1992
58709,211209060105901,1000,zak. 64/1986
58710,301209070702102,1000,zak. 64/1986
58711,211209020104102,1000,zak. 634/1992
58712,211209060006701,500,zak. 64/1986
58713,211209060153501,1000,zak. 634/1992
58714,301209060701801,2000,zak. 634/1992
58715,211209030006701,1000,zak. 634/1992
58716,211209050153501,1000,zak. 634/1992
58717,211209050104102,1000,zak. 634/1992
58718,211209050104101,1000,zak. 634/1992
58719,301209050704101,1000,zak. 64/1986
58720,241209030405901,1000,zak. 353/2003
58721,211209060027301,1000,zak. 64/1986
58722,301209070701803,3000,zak. 634/1992
58723,211209050153502,1000,zak. 634/1992
58724,301209060704101,1000,zak. 64/1986
58725,211209010104102,1000,zak. 634/1992
58726,211209070027301,1000,zak. 634/1992
58727,211209050104103,2000,zak. 634/1992
58731,211209030018401,1000,zak. 634/1992
58732,211209040027301,1000,zak. 634/1992
58733,241209050405902,1000,zak. 634/1992
58734,211209020018401,1000,zak. 634/1992
58735,241208300405902,1000,zak. 634/1992
58736,241209070405901,1000,zak. 634/1992
58737,211209030018402,1000,zak. 634/1992
58738,211209030103502,1000,zak. 634/1992
58739,211209060018401,1000,zak. 634/1992
58740,211209040030401,1000,zak. 634/1992
58741,301209070704102,1000,zak. 64/1986
58742,301209030703401,2000,zak. 634/1992
58743,211209050104001,1000,zak. 634/1992
58744,211209060030402,500,zak. 64/1986
58745,301209050703401,1000,zak. 634/1992
58746,241208300402802,1000,zak. 634/1992
58747,211209070015101,1000,zak. 64/1986
58748,211209070103501,1000,zak. 634/1992
58749,211209060306401,1000,zak. 22/1997
58750,211209060306402,1000,zak. 634/1992
58751,211209050015101,1000,zak. 634/1992
58752,211209070306401,1000,zak. 634/1992
58753,241209040402803,1000,zak. 634/1992
58754,241209050402801,500,zak. 64/1986
58755,101112130021801,2000,zak. 634/1992
58756,211209040019902,500,zak. 64/1986
58757,211209040019901,500,zak. 64/1986
58758,311207020601801,5000,zak. 634/1992
58759,311207250601801,10000,zak. 634/1992
58760,311207270601801,10000,zak. 634/1992
58761,101201179204701,5000,zak. 22/1997
58762,311207260550601,50000,zak. 634/1992
58763,101202289204701,5000,zak. 22/1997
58764,311207100024701,2000,zak. 634/1992
58765,311207120602001,2000,zak. 634/1992
58766,311207240605101,3000,zak. 634/1992
58767,301209040022001,2000,zak. 634/1992
58768,301209050703801,1000,zak. 64/1986
58769,211209050104401,1000,zak. 64/1986
58770,211208220009903,1500,zak. 634/1992
58771,301209070703801,2000,zak. 634/1992
58772,301209070017502,1000,zak. 64/1986
58773,301209070703802,1000,zak. 634/1992
58774,301209030702801,1000,zak. 634/1992
58775,301208300704601,2000,zak. 634/1992
58776,211209060151201,500,zak. 64/1986
58777,241209040405601,500,zak. 64/1986
58778,301209069808901,5000,zak. 634/1992
58779,241209050405601,500,zak. 634/1992
58780,301209050702801,1000,zak. 64/1986
58781,241209060405601,500,zak. 634/1992
58782,301209079808901,5000,zak. 634/1992
58783,301209060702801,1000,zak. 634/1992
58784,301209050711001,1000,zak. 634/1992
58785,211209050009902,1000,zak. 634/1992
58786,241209100405601,500,zak. 634/1992
58787,301209070702801,1000,zak. 64/1986
58788,211209060009901,1000,zak. 634/1992
58789,211209070104402,1000,zak. 64/1986
58790,211209070009902,2500,zak. 634/1992
58791,301209030022101,1000,zak. 634/1992
58792,301209070022101,1000,zak. 634/1992
58793,101201300907604,10000,zak. 634/1992
58795,221209060023901,1000,zak. 634/1992
58796,221209050203301,1000,zak. 634/1992
58797,221209050018601,2000,zak. 634/1992
58798,221209070203501,1000,zak. 634/1992
58799,101207128550101,5000,zak. 22/1997
58800,301209030006401,1000,zak. 634/1992
58801,221209050020801,2000,zak. 22/1997
58802,301209070006401,1000,zak. 634/1992
58806,301208290022101,170000,zak. 634/1992
58807,101208310955501,1000,zak. 634/1992
58808,401209060803701,1000,zak. 634/1992
58809,311203080550601,8000,zak. 634/1992
58810,401209040552402,2000,zak. 634/1992
58811,301209070802201,2000,zak. 634/1992
58812,401209060557801,1000,zak. 634/1992
58813,301209060802201,1000,zak. 634/1992
58814,251209110331501,500,zak. 634/1992
58815,241209090405302,1000,zak. 634/1992
58816,101111140953601,200000,zak. 634/1992
58817,241209010405301,1000,zak. 64/1986
58819,241209110405302,5000,zak. 634/1992
58820,101201199909502,3000,zak. 64/1986
58821,101201179909501,2500,zak. 64/1986
58822,241209110402802,2000,zak. 634/1992
58823,101208020910901,500,zak. 634/1992
58824,101209119253101,10000,zak. 22/1997
58825,241209119405702,1000,zak. 634/1992
58826,211209110103501,1000,zak. 634/1992
58827,311202070600201,1000,zak. 253/2008
58828,301209110703401,1000,zak. 634/1992
58832,221209100203501,1000,zak. 634/1992
58833,221209100028701,500,zak. 64/1986
58834,221209100203701,500,zak. 64/1986
58835,221209110020901,1000,zak. 634/1992
58836,221209110203702,1000,zak. 634/1992
58837,311209030605701,1500,zak. 64/1986
58838,311208160604301,1000,zak. 634/1992
58839,311208230024701,3000,zak. 634/1992
58840,271209060006301,1000,zak. 634/1992
58841,301208140022002,1000,zak. 634/1992
58842,301208140017501,5000,zak. 634/1992
58843,301208270700401,5000,zak. 634/1992
58844,311209040024701,1000,zak. 634/1992
58845,301207260022001,2500,zak. 634/1992
58846,101201100022403,5000,zak. 634/1992
58847,101202240019801,20000,zak. 634/1992
58848,101207200958201,50000,zak. 634/1992
58849,271203280019602,1000,zak. 634/1992
58850,271205090309501,3000,zak. 634/1992
58851,271205140308901,2000,zak. 634/1992
58852,271205110306801,2000,zak. 634/1992
58853,271205110019601,2000,zak. 634/1992
58854,271204120018501,3000,zak. 353/2003
58855,271205100308901,4000,zak. 634/1992
58856,271204260308901,1000,zak. 634/1992
58857,211209110105301,1000,zak. 634/1992
58858,241209010403801,1000,zak. 634/1992
58859,271209100309501,2000,zak. 634/1992
58860,251209120015201,1000,zak. 634/1992
58861,241209120403801,2000,zak. 64/1986
58862,401209040557801,1000,zak. 634/1992
58863,271209110506501,3000,zak. 634/1992
58865,271209110005102,1000,zak. 634/1992
58866,401209050030301,1000,zak. 64/1986
58867,301209110022202,3000,zak. 634/1992
58868,401209070550302,1000,zak. 64/1986
58869,301208210702101,1000,zak. 634/1992
58870,211209070006702,1000,zak. 634/1992
58871,241206200406001,1000,zak. 634/1992
58872,241209090400901,1500,zak. 64/1986
58873,241205020405402,8000,zak. 634/1992
58874,241209110400901,2000,zak. 634/1992
58875,241209110400902,2000,zak. 634/1992
58876,401209030550301,1000,zak. 64/1986
58877,401209050550301,1000,zak. 634/1992
58878,241206190403801,4000,zak. 634/1992
